date,location,positive,negative,neutral,total,perception
2019-09-24,Alaska,6,8,6,20,0.44999999999999996
2019-09-24,Arkansas,13,19,16,48,0.4375
2019-09-24,Georgia,3,8,11,22,0.38636363636363635
2019-09-24,New York,8,5,8,21,0.5714285714285714
2019-09-24,Missouri,3,5,3,11,0.40909090909090906
2019-09-24,Oklahoma,1,0,3,4,0.625
2019-09-24,Massachusetts,70,31,37,138,0.641304347826087
2019-09-24,Illinois,7,5,4,16,0.5625
2019-09-24,Hawaii,9,7,7,23,0.5434782608695652
2019-09-24,Colorado,7,2,3,12,0.7083333333333334
2019-09-24,Florida,8,20,12,40,0.35
2019-09-24,Indiana,13,19,10,42,0.4285714285714286
2019-09-24,Louisiana,2,9,4,15,0.26666666666666666
2019-09-24,Michigan,3,0,3,6,0.75
2019-09-24,Iowa,3,2,6,11,0.5454545454545454
2019-09-24,Washington,3,2,5,10,0.55
2019-09-24,Alabama,11,7,19,37,0.5540540540540541
2019-09-24,Arizona,5,1,4,10,0.7
2019-09-24,Nebraska,5,13,6,24,0.33333333333333337
2019-09-24,Connecticut,2,3,2,7,0.42857142857142855
2019-09-24,Idaho,1,4,5,10,0.35
2019-09-24,New Jersey,4,3,4,11,0.5454545454545454
2019-09-24,Delaware,2,4,4,10,0.4
2019-09-24,Pennsylvania,2,0,3,5,0.7
2019-09-24,Virginia,1,0,2,3,0.6666666666666666
2019-09-24,Maine,0,1,1,2,0.25
2019-09-24,Maryland,0,0,2,2,0.5
2019-09-24,Texas,5,11,6,22,0.36363636363636365
2019-09-24,Ohio,0,1,0,1,0.0
2019-09-24,Rhode Island,2,3,4,9,0.4444444444444444
2019-09-24,South Carolina,1,0,0,1,1.0
2019-09-24,Oregon,4,1,1,6,0.75
2019-09-24,Minnesota,0,0,2,2,0.5
2019-09-24,North Dakota,0,0,1,1,0.5
2019-09-24,Nevada,0,1,0,1,0.0
2019-09-24,Kansas,0,1,2,3,0.3333333333333333
2019-09-24,Mississippi,0,0,1,1,0.5
2019-09-24,New Hampshire,1,0,0,1,1.0
2019-09-24,Kentucky,0,0,1,1,0.5
2019-09-23,Florida,20,14,14,48,0.5625
2019-09-23,Illinois,4,5,8,17,0.47058823529411764
2019-09-23,California,37,16,37,90,0.6166666666666667
2019-09-23,Indiana,22,9,12,43,0.6511627906976745
2019-09-23,Massachusetts,95,52,57,204,0.6053921568627452
2019-09-23,New York,12,3,18,33,0.6363636363636364
2019-09-23,Hawaii,29,11,14,54,0.6666666666666667
2019-09-23,Colorado,7,10,5,22,0.4318181818181818
2019-09-23,Nebraska,14,7,9,30,0.6166666666666667
2019-09-23,Alabama,23,23,25,71,0.5
2019-09-23,Minnesota,3,0,0,3,1.0
2019-09-23,Oregon,4,4,2,10,0.5
2019-09-23,Georgia,5,11,13,29,0.39655172413793105
2019-09-23,Iowa,3,4,6,13,0.46153846153846156
2019-09-23,Texas,6,11,7,24,0.39583333333333337
2019-09-23,Arizona,9,3,6,18,0.6666666666666666
2019-09-23,Louisiana,3,4,11,18,0.4722222222222222
2019-09-23,Arkansas,24,15,21,60,0.575
2019-09-23,Utah,1,1,1,3,0.5
2019-09-23,Washington,5,4,2,11,0.5454545454545454
2019-09-23,Alaska,5,2,5,12,0.625
2019-09-23,Michigan,3,8,0,11,0.2727272727272727
2019-09-23,Missouri,4,5,3,12,0.4583333333333333
2019-09-23,Ohio,2,0,0,2,1.0
2019-09-23,Delaware,5,5,8,18,0.5
2019-09-23,Idaho,3,0,2,5,0.8
2019-09-23,Kentucky,1,3,4,8,0.375
2019-09-23,Maryland,1,2,4,7,0.42857142857142855
2019-09-23,Rhode Island,0,1,1,2,0.25
2019-09-23,Connecticut,1,2,2,5,0.4
2019-09-23,Pennsylvania,2,0,2,4,0.75
2019-09-23,Kansas,0,1,1,2,0.25
2019-09-23,Mississippi,1,0,1,2,0.75
2019-09-23,Maine,1,2,0,3,0.3333333333333333
2019-09-23,New Jersey,2,1,2,5,0.6000000000000001
2019-09-23,Virginia,0,0,1,1,0.5
2019-09-23,Oklahoma,0,0,1,1,0.5
2019-09-23,West Virginia,1,0,0,1,1.0
2019-09-23,North Dakota,0,1,0,1,0.0
2019-09-22,Indiana,9,4,9,22,0.6136363636363636
2019-09-22,Massachusetts,41,15,30,86,0.6511627906976745
2019-09-22,Michigan,2,1,2,5,0.6000000000000001
2019-09-22,Alaska,2,1,1,4,0.625
2019-09-22,California,19,12,15,46,0.5760869565217391
2019-09-22,Alabama,8,13,15,36,0.4305555555555556
2019-09-22,Texas,2,3,3,8,0.4375
2019-09-22,Arkansas,7,5,6,18,0.5555555555555556
2019-09-22,Georgia,6,3,7,16,0.59375
2019-09-22,Colorado,8,6,6,20,0.55
2019-09-22,Louisiana,3,4,3,10,0.44999999999999996
2019-09-22,New York,4,1,1,6,0.75
2019-09-22,Minnesota,2,1,0,3,0.6666666666666666
2019-09-22,Arizona,2,5,4,11,0.36363636363636365
2019-09-22,Florida,4,4,3,11,0.5
2019-09-22,Iowa,1,1,2,4,0.5
2019-09-22,Connecticut,2,0,0,2,1.0
2019-09-22,Missouri,2,2,1,5,0.5
2019-09-22,Oregon,1,2,0,3,0.3333333333333333
2019-09-22,Idaho,0,2,0,2,0.0
2019-09-22,Delaware,2,3,1,6,0.41666666666666663
2019-09-22,Nebraska,5,1,5,11,0.6818181818181818
2019-09-22,Hawaii,3,1,3,7,0.6428571428571428
2019-09-22,Pennsylvania,4,3,0,7,0.5714285714285714
2019-09-22,Maryland,2,2,2,6,0.5
2019-09-22,Illinois,3,3,3,9,0.5
2019-09-22,Kansas,1,0,0,1,1.0
2019-09-22,Kentucky,0,0,1,1,0.5
2019-09-22,Nevada,1,0,0,1,1.0
2019-09-22,Ohio,0,0,1,1,0.5
2019-09-22,North Carolina,0,0,1,1,0.5
2019-09-22,New Jersey,0,1,1,2,0.25
2019-09-21,Louisiana,15,6,11,32,0.640625
2019-09-21,Illinois,18,1,0,19,0.9473684210526315
2019-09-21,California,43,21,50,114,0.5964912280701754
2019-09-21,Massachusetts,72,31,48,151,0.6357615894039735
2019-09-21,Alabama,20,15,14,49,0.5510204081632653
2019-09-21,Pennsylvania,4,2,1,7,0.6428571428571428
2019-09-21,Hawaii,20,8,11,39,0.6538461538461537
2019-09-21,Indiana,15,12,17,44,0.5340909090909091
2019-09-21,Delaware,16,8,5,29,0.6379310344827587
2019-09-21,Oregon,1,2,5,8,0.4375
2019-09-21,Florida,14,6,8,28,0.6428571428571428
2019-09-21,Missouri,8,2,3,13,0.7307692307692308
2019-09-21,Texas,7,4,6,17,0.5882352941176471
2019-09-21,Colorado,14,5,9,28,0.6607142857142857
2019-09-21,New York,15,5,12,32,0.65625
2019-09-21,Arkansas,20,8,14,42,0.6428571428571428
2019-09-21,Nebraska,17,5,9,31,0.6935483870967741
2019-09-21,Washington,5,2,2,9,0.6666666666666667
2019-09-21,Georgia,8,2,8,18,0.6666666666666666
2019-09-21,Minnesota,2,2,1,5,0.5
2019-09-21,Michigan,1,4,2,7,0.2857142857142857
2019-09-21,Virginia,1,0,1,2,0.75
2019-09-21,Ohio,3,0,2,5,0.8
2019-09-21,Alaska,0,2,4,6,0.3333333333333333
2019-09-21,Arizona,2,4,7,13,0.4230769230769231
2019-09-21,Iowa,5,0,3,8,0.8125
2019-09-21,North Carolina,0,1,1,2,0.25
2019-09-21,Maryland,5,2,1,8,0.6875
2019-09-21,Kansas,4,0,3,7,0.7857142857142857
2019-09-21,Connecticut,2,0,2,4,0.75
2019-09-21,South Carolina,1,2,1,4,0.375
2019-09-21,Idaho,1,1,2,4,0.5
2019-09-21,New Jersey,2,3,0,5,0.4
2019-09-21,Oklahoma,0,2,1,3,0.16666666666666666
2019-09-21,Montana,1,0,0,1,1.0
2019-09-21,Rhode Island,0,0,1,1,0.5
2019-09-20,Louisiana,60,29,41,130,0.6192307692307693
2019-09-20,Alabama,107,45,87,239,0.6297071129707112
2019-09-20,Illinois,43,19,33,95,0.6263157894736843
2019-09-20,California,324,130,248,702,0.6381766381766382
2019-09-20,Indiana,99,43,66,208,0.6346153846153846
2019-09-20,Colorado,78,20,63,161,0.6801242236024845
2019-09-20,Minnesota,23,3,14,40,0.75
2019-09-20,Florida,44,16,20,80,0.675
2019-09-20,Hawaii,142,53,126,321,0.6386292834890965
2019-09-20,Kansas,7,5,15,27,0.537037037037037
2019-09-20,Missouri,38,10,14,62,0.7258064516129032
2019-09-20,Massachusetts,298,130,217,645,0.6302325581395349
2019-09-20,New York,77,30,62,169,0.6390532544378698
2019-09-20,Delaware,65,31,48,144,0.6180555555555556
2019-09-20,Arkansas,88,20,67,175,0.6942857142857143
2019-09-20,Texas,33,13,20,66,0.6515151515151515
2019-09-20,Alaska,12,8,21,41,0.5487804878048781
2019-09-20,Pennsylvania,13,6,6,25,0.64
2019-09-20,Iowa,16,5,7,28,0.6964285714285714
2019-09-20,Connecticut,15,5,8,28,0.6785714285714286
2019-09-20,Nebraska,51,20,35,106,0.6462264150943396
2019-09-20,Washington,50,12,22,84,0.7261904761904762
2019-09-20,Oregon,13,5,7,25,0.66
2019-09-20,Nevada,4,0,0,4,1.0
2019-09-20,Idaho,9,7,11,27,0.537037037037037
2019-09-20,Georgia,28,11,24,63,0.6349206349206349
2019-09-20,Michigan,16,3,3,22,0.7954545454545454
2019-09-20,Maine,2,1,5,8,0.5625
2019-09-20,Ohio,7,2,7,16,0.65625
2019-09-20,Arizona,19,14,20,53,0.5471698113207547
2019-09-20,New Jersey,6,3,8,17,0.5882352941176471
2019-09-20,Montana,3,1,0,4,0.75
2019-09-20,Maryland,5,2,5,12,0.625
2019-09-20,Oklahoma,1,0,0,1,1.0
2019-09-20,New Hampshire,3,2,0,5,0.6
2019-09-20,New Mexico,0,0,3,3,0.5
2019-09-20,Rhode Island,4,2,1,7,0.6428571428571428
2019-09-20,Wisconsin,1,0,0,1,1.0
2019-09-20,North Carolina,5,3,5,13,0.576923076923077
2019-09-20,North Dakota,5,1,3,9,0.7222222222222222
2019-09-20,South Carolina,1,0,0,1,1.0
2019-09-20,Virginia,4,1,1,6,0.75
2019-09-20,Utah,1,0,2,3,0.6666666666666666
2019-09-20,Kentucky,2,2,1,5,0.5
2019-09-19,Massachusetts,27,8,21,56,0.6696428571428572
2019-09-19,Indiana,15,10,13,38,0.5657894736842105
2019-09-19,California,32,12,20,64,0.65625
2019-09-19,Louisiana,6,5,8,19,0.5263157894736842
2019-09-19,Texas,7,3,10,20,0.6
2019-09-19,New Jersey,6,0,0,6,1.0
2019-09-19,Missouri,4,1,4,9,0.6666666666666666
2019-09-19,Alabama,12,6,19,37,0.5810810810810811
2019-09-19,Arizona,4,3,1,8,0.5625
2019-09-19,Kentucky,1,0,0,1,1.0
2019-09-19,Alaska,5,0,3,8,0.8125
2019-09-19,Delaware,6,2,3,11,0.6818181818181818
2019-09-19,Florida,5,1,7,13,0.6538461538461539
2019-09-19,Colorado,10,4,4,18,0.6666666666666667
2019-09-19,New York,11,8,5,24,0.5625
2019-09-19,Washington,2,1,1,4,0.625
2019-09-19,Hawaii,12,6,9,27,0.611111111111111
2019-09-19,Oregon,0,0,2,2,0.5
2019-09-19,Arkansas,10,7,8,25,0.56
2019-09-19,Illinois,2,4,3,9,0.38888888888888884
2019-09-19,Connecticut,3,0,1,4,0.875
2019-09-19,Nebraska,2,1,2,5,0.6000000000000001
2019-09-19,Georgia,4,0,5,9,0.7222222222222222
2019-09-19,Utah,1,0,0,1,1.0
2019-09-19,Idaho,1,2,1,4,0.375
2019-09-19,Iowa,3,2,0,5,0.6
2019-09-19,Minnesota,0,0,2,2,0.5
2019-09-19,Pennsylvania,2,1,1,4,0.625
2019-09-19,Michigan,2,1,1,4,0.625
2019-09-19,Ohio,0,1,1,2,0.25
2019-09-19,Virginia,1,0,0,1,1.0
2019-09-19,Kansas,1,0,1,2,0.75
2019-09-19,North Carolina,0,1,0,1,0.0
2019-09-19,New Mexico,1,0,0,1,1.0
2019-09-19,North Dakota,0,1,0,1,0.0
2019-09-19,Maryland,1,0,0,1,1.0
2019-09-19,Oklahoma,1,0,0,1,1.0
2019-09-18,California,17,5,17,39,0.6538461538461539
2019-09-18,Illinois,0,4,6,10,0.3
2019-09-18,Arkansas,9,7,7,23,0.5434782608695652
2019-09-18,Alabama,7,5,10,22,0.5454545454545454
2019-09-18,Louisiana,3,3,4,10,0.5
2019-09-18,Florida,3,5,2,10,0.4
2019-09-18,Texas,1,1,3,5,0.5
2019-09-18,Massachusetts,6,6,12,24,0.5
2019-09-18,Hawaii,16,11,16,43,0.5581395348837209
2019-09-18,Georgia,3,3,3,9,0.5
2019-09-18,Delaware,1,3,4,8,0.375
2019-09-18,Indiana,9,6,6,21,0.5714285714285714
2019-09-18,Minnesota,1,0,0,1,1.0
2019-09-18,New York,3,3,0,6,0.5
2019-09-18,New Jersey,1,1,0,2,0.5
2019-09-18,Colorado,9,4,2,15,0.6666666666666666
2019-09-18,Iowa,0,1,2,3,0.3333333333333333
2019-09-18,Nebraska,2,0,2,4,0.75
2019-09-18,Kansas,0,1,1,2,0.25
2019-09-18,Washington,2,1,2,5,0.6000000000000001
2019-09-18,Alaska,4,3,3,10,0.55
2019-09-18,Idaho,0,0,3,3,0.5
2019-09-18,Arizona,2,1,3,6,0.5833333333333333
2019-09-18,Kentucky,1,0,1,2,0.75
2019-09-18,Michigan,1,0,1,2,0.75
2019-09-18,Maryland,0,0,1,1,0.5
2019-09-18,Missouri,0,1,0,1,0.0
2019-09-18,New Hampshire,0,0,1,1,0.5
2019-09-18,Pennsylvania,1,0,0,1,1.0
2019-09-18,Wisconsin,1,0,0,1,1.0
2019-09-18,New Mexico,1,0,1,2,0.75
2019-09-18,Connecticut,0,1,0,1,0.0
2019-09-17,Massachusetts,11,4,13,28,0.625
2019-09-17,California,9,8,5,22,0.5227272727272727
2019-09-17,Texas,3,0,1,4,0.875
2019-09-17,Arizona,1,0,2,3,0.6666666666666666
2019-09-17,New Jersey,0,1,2,3,0.3333333333333333
2019-09-17,Alabama,6,11,3,20,0.375
2019-09-17,Colorado,3,2,3,8,0.5625
2019-09-17,Rhode Island,3,0,7,10,0.6499999999999999
2019-09-17,Hawaii,3,4,3,10,0.44999999999999996
2019-09-17,Florida,6,0,3,9,0.8333333333333333
2019-09-17,New York,7,2,6,15,0.6666666666666667
2019-09-17,Delaware,2,2,2,6,0.5
2019-09-17,Washington,2,1,1,4,0.625
2019-09-17,Alaska,3,1,1,5,0.7
2019-09-17,Illinois,3,0,3,6,0.75
2019-09-17,Indiana,2,2,5,9,0.5
2019-09-17,Nebraska,0,4,2,6,0.16666666666666666
2019-09-17,Arkansas,6,4,5,15,0.5666666666666667
2019-09-17,Virginia,0,0,1,1,0.5
2019-09-17,Iowa,0,1,0,1,0.0
2019-09-17,Louisiana,3,0,2,5,0.8
2019-09-17,Missouri,2,0,4,6,0.6666666666666666
2019-09-17,Maryland,0,1,0,1,0.0
2019-09-17,Georgia,0,0,5,5,0.5
2019-09-17,Idaho,1,0,0,1,1.0
2019-09-17,West Virginia,1,0,0,1,1.0
2019-09-17,Michigan,1,0,1,2,0.75
2019-09-17,Kansas,1,0,1,2,0.75
2019-09-17,Mississippi,0,0,1,1,0.5
2019-09-16,Indiana,7,2,5,14,0.6785714285714286
2019-09-16,California,14,6,11,31,0.6290322580645161
2019-09-16,Arkansas,3,1,5,9,0.6111111111111112
2019-09-16,Florida,1,2,2,5,0.4
2019-09-16,Delaware,3,3,2,8,0.5
2019-09-16,New York,4,2,6,12,0.5833333333333333
2019-09-16,Louisiana,3,3,2,8,0.5
2019-09-16,Colorado,3,1,2,6,0.6666666666666666
2019-09-16,Alabama,6,5,9,20,0.525
2019-09-16,Alaska,0,2,1,3,0.16666666666666666
2019-09-16,Illinois,2,3,3,8,0.4375
2019-09-16,Michigan,0,2,2,4,0.25
2019-09-16,Massachusetts,5,3,10,18,0.5555555555555556
2019-09-16,Georgia,0,1,3,4,0.375
2019-09-16,Kansas,1,0,0,1,1.0
2019-09-16,Iowa,0,1,1,2,0.25
2019-09-16,Hawaii,9,5,6,20,0.6
2019-09-16,Minnesota,1,1,0,2,0.5
2019-09-16,New Jersey,2,0,1,3,0.8333333333333333
2019-09-16,Arizona,3,3,2,8,0.5
2019-09-16,Washington,0,0,1,1,0.5
2019-09-16,Nebraska,0,0,3,3,0.5
2019-09-16,Pennsylvania,1,1,1,3,0.5
2019-09-16,Texas,2,1,0,3,0.6666666666666666
2019-09-16,Missouri,1,0,1,2,0.75
2019-09-16,New Hampshire,0,0,1,1,0.5
2019-09-16,Rhode Island,0,0,1,1,0.5
2019-09-16,Oregon,1,0,0,1,1.0
2019-09-16,Virginia,0,0,1,1,0.5
2019-09-16,Tennessee,0,1,0,1,0.0
2019-09-16,Maryland,1,0,0,1,1.0
2019-09-16,Nevada,0,0,1,1,0.5
2019-09-15,Louisiana,7,1,2,10,0.7999999999999999
2019-09-15,Missouri,4,2,3,9,0.611111111111111
2019-09-15,California,7,6,7,20,0.5249999999999999
2019-09-15,Texas,4,3,1,8,0.5625
2019-09-15,Alabama,4,8,7,19,0.39473684210526316
2019-09-15,Delaware,0,0,3,3,0.5
2019-09-15,New Jersey,1,0,0,1,1.0
2019-09-15,Iowa,0,2,0,2,0.0
2019-09-15,Arizona,0,1,2,3,0.3333333333333333
2019-09-15,Arkansas,2,3,4,9,0.4444444444444444
2019-09-15,Alaska,2,1,2,5,0.6000000000000001
2019-09-15,Indiana,2,0,1,3,0.8333333333333333
2019-09-15,Connecticut,1,0,1,2,0.75
2019-09-15,New York,2,0,0,2,1.0
2019-09-15,Pennsylvania,0,0,1,1,0.5
2019-09-15,Kentucky,0,0,1,1,0.5
2019-09-15,Colorado,5,1,2,8,0.75
2019-09-15,Illinois,1,2,1,4,0.375
2019-09-15,Hawaii,3,1,2,6,0.6666666666666666
2019-09-15,Florida,2,3,1,6,0.41666666666666663
2019-09-15,Georgia,0,1,0,1,0.0
2019-09-15,Massachusetts,2,0,4,6,0.6666666666666666
2019-09-15,Nevada,0,1,0,1,0.0
2019-09-15,Michigan,0,2,0,2,0.0
2019-09-15,Nebraska,0,0,1,1,0.5
2019-09-14,Georgia,1,2,2,5,0.4
2019-09-14,Missouri,2,0,2,4,0.75
2019-09-14,Arizona,5,0,0,5,1.0
2019-09-14,Massachusetts,4,4,4,12,0.5
2019-09-14,Colorado,3,2,1,6,0.5833333333333334
2019-09-14,New York,0,3,2,5,0.2
2019-09-14,Connecticut,1,0,1,2,0.75
2019-09-14,California,7,5,6,18,0.5555555555555556
2019-09-14,Illinois,1,0,2,3,0.6666666666666666
2019-09-14,Indiana,4,4,4,12,0.5
2019-09-14,Alabama,6,7,3,16,0.46875
2019-09-14,Michigan,1,0,1,2,0.75
2019-09-14,Nebraska,1,2,1,4,0.375
2019-09-14,Arkansas,5,7,3,15,0.43333333333333335
2019-09-14,Iowa,1,0,1,2,0.75
2019-09-14,Florida,2,2,1,5,0.5
2019-09-14,Alaska,0,1,2,3,0.3333333333333333
2019-09-14,Hawaii,3,1,1,5,0.7
2019-09-14,Texas,0,0,1,1,0.5
2019-09-14,Louisiana,0,0,3,3,0.5
2019-09-14,Kentucky,0,1,1,2,0.25
2019-09-14,Delaware,3,1,1,5,0.7
2019-09-14,Idaho,1,0,2,3,0.6666666666666666
2019-09-14,New Jersey,0,1,0,1,0.0
2019-09-14,Oklahoma,1,0,0,1,1.0
2019-09-14,Oregon,1,0,0,1,1.0
2019-09-14,Maryland,0,1,0,1,0.0
2019-09-13,New York,1,1,3,5,0.5
2019-09-13,Alabama,4,3,6,13,0.5384615384615385
2019-09-13,Connecticut,0,1,0,1,0.0
2019-09-13,Arkansas,1,3,11,15,0.4333333333333333
2019-09-13,Massachusetts,9,2,5,16,0.71875
2019-09-13,California,6,10,12,28,0.42857142857142855
2019-09-13,Missouri,3,0,0,3,1.0
2019-09-13,Iowa,2,0,1,3,0.8333333333333333
2019-09-13,Illinois,3,1,2,6,0.6666666666666666
2019-09-13,Arizona,3,2,0,5,0.6
2019-09-13,Hawaii,10,4,8,22,0.6363636363636364
2019-09-13,Florida,2,3,1,6,0.41666666666666663
2019-09-13,Indiana,2,1,6,9,0.5555555555555556
2019-09-13,Delaware,6,5,4,15,0.5333333333333333
2019-09-13,New Jersey,0,1,1,2,0.25
2019-09-13,Colorado,1,1,2,4,0.5
2019-09-13,Nebraska,0,1,0,1,0.0
2019-09-13,Alaska,2,0,0,2,1.0
2019-09-13,Texas,0,2,3,5,0.3
2019-09-13,Maine,0,0,1,1,0.5
2019-09-13,Louisiana,2,0,0,2,1.0
2019-09-13,Maryland,3,1,0,4,0.75
2019-09-13,Georgia,3,0,4,7,0.7142857142857142
2019-09-13,Minnesota,1,0,0,1,1.0
2019-09-13,Oregon,0,0,1,1,0.5
2019-09-13,North Carolina,1,0,0,1,1.0
2019-09-13,Kansas,0,0,1,1,0.5
2019-09-13,Idaho,1,0,0,1,1.0
2019-09-12,California,13,6,9,28,0.625
2019-09-12,Alabama,7,7,13,27,0.5
2019-09-12,Georgia,2,1,4,7,0.5714285714285714
2019-09-12,New York,2,4,3,9,0.38888888888888884
2019-09-12,Arkansas,2,3,5,10,0.45
2019-09-12,Delaware,6,1,5,12,0.7083333333333334
2019-09-12,Massachusetts,4,4,5,13,0.5
2019-09-12,Texas,2,1,7,10,0.55
2019-09-12,Florida,2,1,5,8,0.5625
2019-09-12,Indiana,5,3,9,17,0.5588235294117647
2019-09-12,Colorado,4,0,3,7,0.7857142857142857
2019-09-12,Pennsylvania,0,0,1,1,0.5
2019-09-12,Iowa,2,2,0,4,0.5
2019-09-12,Louisiana,1,1,4,6,0.5
2019-09-12,Missouri,4,0,2,6,0.8333333333333333
2019-09-12,New Hampshire,0,1,1,2,0.25
2019-09-12,Hawaii,3,1,6,10,0.6
2019-09-12,Connecticut,2,0,1,3,0.8333333333333333
2019-09-12,Kansas,0,2,1,3,0.16666666666666666
2019-09-12,Illinois,3,1,1,5,0.7
2019-09-12,Maryland,2,2,0,4,0.5
2019-09-12,Nevada,1,0,0,1,1.0
2019-09-12,Virginia,1,0,0,1,1.0
2019-09-12,Kentucky,0,1,0,1,0.0
2019-09-12,Maine,1,0,0,1,1.0
2019-09-12,Mississippi,1,0,0,1,1.0
2019-09-12,Alaska,0,1,1,2,0.25
2019-09-12,Michigan,1,0,0,1,1.0
2019-09-12,Washington,0,0,4,4,0.5
2019-09-12,Nebraska,1,1,0,2,0.5
2019-09-12,Rhode Island,0,1,0,1,0.0
2019-09-12,Idaho,0,1,0,1,0.0
2019-09-12,Arizona,1,0,1,2,0.75
2019-09-11,Louisiana,1,1,0,2,0.5
2019-09-11,Massachusetts,3,3,4,10,0.5
2019-09-11,Arkansas,3,0,4,7,0.7142857142857142
2019-09-11,New York,2,1,2,5,0.6000000000000001
2019-09-11,Alabama,2,3,3,8,0.4375
2019-09-11,Alaska,1,1,3,5,0.5
2019-09-11,Kentucky,0,1,0,1,0.0
2019-09-11,Hawaii,3,1,2,6,0.6666666666666666
2019-09-11,New Jersey,0,0,1,1,0.5
2019-09-11,Delaware,1,0,1,2,0.75
2019-09-11,Texas,2,1,1,4,0.625
2019-09-11,Kansas,1,1,0,2,0.5
2019-09-11,California,9,3,4,16,0.6875
2019-09-11,Indiana,2,0,1,3,0.8333333333333333
2019-09-11,Colorado,6,1,1,8,0.8125
2019-09-11,Florida,1,0,5,6,0.5833333333333334
2019-09-11,Iowa,2,1,1,4,0.625
2019-09-11,Missouri,1,0,1,2,0.75
2019-09-11,Virginia,1,1,0,2,0.5
2019-09-11,Minnesota,0,0,1,1,0.5
2019-09-11,Washington,1,0,0,1,1.0
2019-09-11,Arizona,0,1,1,2,0.25
2019-09-11,North Carolina,0,0,1,1,0.5
2019-09-11,Illinois,1,0,0,1,1.0
2019-09-11,Georgia,1,0,1,2,0.75
2019-09-11,Michigan,1,0,0,1,1.0
2019-09-10,Texas,1,1,2,4,0.5
2019-09-10,Hawaii,2,2,3,7,0.5
2019-09-10,Missouri,0,0,1,1,0.5
2019-09-10,New York,3,3,1,7,0.5
2019-09-10,California,6,2,7,15,0.6333333333333333
2019-09-10,Maryland,3,0,2,5,0.8
2019-09-10,Arkansas,3,5,5,13,0.42307692307692313
2019-09-10,Georgia,4,1,3,8,0.6875
2019-09-10,Delaware,0,0,1,1,0.5
2019-09-10,Washington,0,0,1,1,0.5
2019-09-10,Illinois,1,2,3,6,0.41666666666666663
2019-09-10,Oregon,1,3,2,6,0.3333333333333333
2019-09-10,Alabama,1,0,5,6,0.5833333333333334
2019-09-10,Colorado,1,2,3,6,0.41666666666666663
2019-09-10,Indiana,6,3,4,13,0.6153846153846154
2019-09-10,Massachusetts,3,1,4,8,0.625
2019-09-10,Michigan,0,0,2,2,0.5
2019-09-10,Louisiana,0,0,2,2,0.5
2019-09-10,Arizona,2,3,0,5,0.4
2019-09-10,Florida,0,1,1,2,0.25
2019-09-10,Alaska,0,0,2,2,0.5
2019-09-10,Idaho,0,0,1,1,0.5
2019-09-10,Connecticut,1,0,0,1,1.0
2019-09-10,Nebraska,0,1,0,1,0.0
2019-09-10,Pennsylvania,0,1,0,1,0.0
2019-09-09,Texas,3,1,1,5,0.7
2019-09-09,Florida,2,1,0,3,0.6666666666666666
2019-09-09,Louisiana,2,3,3,8,0.4375
2019-09-09,California,6,5,4,15,0.5333333333333333
2019-09-09,Hawaii,1,2,5,8,0.4375
2019-09-09,Colorado,3,4,2,9,0.4444444444444444
2019-09-09,Massachusetts,9,3,6,18,0.6666666666666666
2019-09-09,Nebraska,0,1,2,3,0.3333333333333333
2019-09-09,Alabama,1,5,3,9,0.2777777777777778
2019-09-09,Illinois,4,2,2,8,0.625
2019-09-09,Ohio,0,1,0,1,0.0
2019-09-09,Georgia,0,0,2,2,0.5
2019-09-09,Indiana,1,1,0,2,0.5
2019-09-09,Michigan,1,0,0,1,1.0
2019-09-09,Alaska,0,1,0,1,0.0
2019-09-09,Missouri,1,0,3,4,0.625
2019-09-09,New York,1,2,3,6,0.41666666666666663
2019-09-09,Arkansas,0,3,0,3,0.0
2019-09-09,New Hampshire,2,0,0,2,1.0
2019-09-09,North Dakota,0,0,1,1,0.5
2019-09-09,Delaware,1,1,2,4,0.5
2019-09-09,Oregon,1,1,0,2,0.5
2019-09-09,Arizona,2,0,1,3,0.8333333333333333
2019-09-09,Kansas,1,2,0,3,0.3333333333333333
2019-09-09,Minnesota,0,0,1,1,0.5
2019-09-09,Iowa,0,1,1,2,0.25
2019-09-09,Maryland,0,0,1,1,0.5
2019-09-09,Virginia,1,0,1,2,0.75
2019-09-09,Idaho,0,2,0,2,0.0
2019-09-09,New Jersey,0,0,1,1,0.5
2019-09-09,Washington,0,0,1,1,0.5
2019-09-08,New York,0,2,3,5,0.3
2019-09-08,Colorado,1,0,2,3,0.6666666666666666
2019-09-08,Nebraska,0,2,3,5,0.3
2019-09-08,Louisiana,1,0,1,2,0.75
2019-09-08,Delaware,0,3,1,4,0.125
2019-09-08,Arkansas,3,9,0,12,0.25
2019-09-08,Massachusetts,8,3,3,14,0.6785714285714285
2019-09-08,Alabama,8,5,2,15,0.6
2019-09-08,Idaho,0,0,1,1,0.5
2019-09-08,California,4,9,8,21,0.38095238095238093
2019-09-08,Pennsylvania,0,0,1,1,0.5
2019-09-08,Illinois,0,0,1,1,0.5
2019-09-08,Oregon,2,0,2,4,0.75
2019-09-08,Hawaii,2,0,2,4,0.75
2019-09-08,Missouri,0,0,1,1,0.5
2019-09-08,Connecticut,0,0,1,1,0.5
2019-09-08,Arizona,0,2,2,4,0.25
2019-09-08,Texas,1,1,2,4,0.5
2019-09-08,Georgia,0,2,3,5,0.3
2019-09-08,Alaska,0,1,1,2,0.25
